trial_id	dedup_status	dedup_complete	dedup_decoded	dedup_ties	dedup_score	dedup_bound	dedup_stop_shell	dedup_generated_attempts	dedup_q_disc	dedup_q_membership	dedup_q_score	dedup_global_duplicates	dedup_total_ns	dedup_ml_error	history_status	history_complete	history_decoded	history_ties	history_score	history_bound	history_stop_shell	history_generated_attempts	history_q_disc	history_q_membership	history_q_score	history_global_duplicates	history_total_ns	history_ml_error	bestpath_shell	bestpath_decoded	bestpath_ties	bestpath_selected_disagreement	bestpath_strict_disjoint	exhaustive_status	exhaustive_complete	exhaustive_decoded	exhaustive_ties	exhaustive_score	exhaustive_evaluated	exhaustive_nodes	exhaustive_total_ns	exhaustive_ml_error	branch_status	branch_complete	branch_decoded	branch_ties	branch_score	branch_evaluated	branch_nodes	branch_total_ns	branch_ml_error
836	CERTIFIED	1	0x7d114de2	0x7d114de2	18475669609951609498075921291514587182320	7374931772710246881456304620989865388832	0	33	33	33	1	0	1446664	1	CERTIFIED	1	0x7d114de2	0x7d114de2	18475669609951609498075921291514587182320	7374931772710246881456304620989865388832	0	64	33	33	1	31	1052519	1	0	0x7d114de2	0x7d114de2	0	0	NOT_RUN	0			0	0	0	0	0	COMPLETE	1	0x7d114de2	0x7d114de2	18475669609951609498075921291514587182320	0	1303	1603552	1
837	CERTIFIED	1	0x149a00b2	0x149a00b2	2099912976919842700662300446867972393132	388154303826855099024016032683677125728	1	1056	953	953	10	103	741601	1	CERTIFIED	1	0x149a00b2	0x149a00b2	2099912976919842700662300446867972393132	388154303826855099024016032683677125728	1	2048	953	953	10	1095	796035	1	1	0xa4d00b8	0xa4d00b8,0x124d00a0,0x144d0030,0x148d00f0,0x149500b2,0x149900b1,0x149a00b2,0x149a1160,0x149a2150,0x149a4130	1	0	NOT_RUN	0			0	0	0	0	0	COMPLETE	1	0x149a00b2	0x149a00b2	2099912976919842700662300446867972393132	0	1889	2593119	1
838	CERTIFIED	1	0xe7633681	0xe7633681	26747571655710842610083165367631205481320	7374931772710246881456304620989865388832	0	33	33	33	2	0	973831	1	CERTIFIED	1	0xe7633681	0xe7633681	26747571655710842610083165367631205481320	7374931772710246881456304620989865388832	0	64	33	33	2	31	703486	1	0	0xe7633541	0xe7633541,0xe7633681	1	0	NOT_RUN	0			0	0	0	0	0	COMPLETE	1	0xe7633681	0xe7633681	26747571655710842610083165367631205481320	0	1543	1516128	1
839	CERTIFIED	1	0x34a7c2f4	0x34a7c2f4	1226465188432027136894159740778425270520	388154303826855099024016032683677125728	1	1056	971	971	17	85	830770	1	CERTIFIED	1	0x34a7c2f4	0x34a7c2f4	1226465188432027136894159740778425270520	388154303826855099024016032683677125728	1	2048	971	971	17	1077	791622	1	1	0x4a785ea	0x4a785ea,0x4abc2f4,0x20b3c2f4,0x2513c2f4,0x25a786f4,0x26a785f4,0x26a78af4,0x26d3c2f4,0x2a13c2f4,0x3251c2f4,0x34a785e9,0x34a7c2f4,0x5257c2f4,0x64a785ec,0x64a792f4,0x925bc2f4,0xa4a7a2f4	1	0	NOT_RUN	0			0	0	0	0	0	COMPLETE	1	0x34a7c2f4	0x34a7c2f4	1226465188432027136894159740778425270520	0	2429	2317978	1
840	CERTIFIED	1	0xfebc799e	0xfebc799e	790460800645376779166830837717189121828	388154303826855099024016032683677125728	1	1056	965	965	21	91	759841	1	CERTIFIED	1	0xfebc799e	0xfebc799e	790460800645376779166830837717189121828	388154303826855099024016032683677125728	1	2048	965	965	21	1083	729976	1	1	0x755e799e	0x755e799e,0x769e799e,0x76bcf19e,0x7a5e799e,0xb65e799e,0xb6ae799e,0xb6bcf29e,0xb95e799e,0xdf5e799e,0xe35e799e,0xf2bcb99e,0xf4b6799e,0xf4bcd99e,0xf63cf336,0xf69cf33c,0xf6bdf32e,0xf6bef31e,0xf6fcf33a,0xf7ba799e,0xf7bce99e,0xfebc799e	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
841	CERTIFIED	1	0xa90355c3	0xa90355c3	10397243619589007531798558742251551417124	7374931772710246881456304620989865388832	0	33	33	33	2	0	1022664	1	CERTIFIED	1	0xa90355c3	0xa90355c3	10397243619589007531798558742251551417124	7374931772710246881456304620989865388832	0	64	33	33	2	31	684938	1	0	0xa90355c3	0xa90355c3,0xd48155c3	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
842	CERTIFIED	1	0x922a9720	0x922a9720	5095941994544208524959741740081182376608	388154303826855099024016032683677125728	1	1056	972	972	12	84	780372	0	CERTIFIED	1	0x922a9720	0x922a9720	5095941994544208524959741740081182376608	388154303826855099024016032683677125728	1	2048	972	972	12	1076	730193	0	0	0x922a9720	0x922a9720	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
843	CERTIFIED	1	0x8ad5383d	0x8ad5383d	1239226146431309196908953196445025526120	388154303826855099024016032683677125728	1	1056	974	974	15	82	769656	1	CERTIFIED	1	0x8ad5383d	0x8ad5383d	1239226146431309196908953196445025526120	388154303826855099024016032683677125728	1	2048	974	974	15	1074	718526	1	1	0x45628c3d	0x45628c3d,0x856e8c3d,0x89628c3d,0x8a528c3d,0x8a6e8c3d,0x8aa28c3d,0x8ac48c3d,0x8acb8c3d,0x8ad5043d,0x8ad51975,0x8ad5197a,0x8ad51a79,0x8ad5383d,0x8ad5585d,0x8ad5986d	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
844	CERTIFIED	1	0xcb1c2901	0xcb1c2901	9732050383289914119154863703677380993048	7374931772710246881456304620989865388832	0	33	33	33	1	0	1502872	1	CERTIFIED	1	0xcb1c2901	0xcb1c2901	9732050383289914119154863703677380993048	7374931772710246881456304620989865388832	0	64	33	33	1	31	1172116	1	0	0xcb1c2901	0xcb1c2901	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
845	CERTIFIED	1	0x6b772ff	0x6b772ff	9710917359980139578956632712230586583048	7374931772710246881456304620989865388832	0	33	33	33	1	0	704576	1	CERTIFIED	1	0x6b772ff	0x6b772ff	9710917359980139578956632712230586583048	7374931772710246881456304620989865388832	0	64	33	33	1	31	897737	1	0	0x6b772ff	0x6b772ff	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
846	CERTIFIED	1	0x4b9ad100	0x4b9ad100	1858519080726342641339394605028686742848	388154303826855099024016032683677125728	1	1056	958	958	14	98	1107651	1	CERTIFIED	1	0x4b9ad100	0x4b9ad100	1858519080726342641339394605028686742848	388154303826855099024016032683677125728	1	2048	958	958	14	1090	1108536	1	1	0x25cd6880	0x25cd6880,0x45cdf880,0x49cd3880,0x4acdf880,0x4b4d7881,0x4b8d7882,0x4b9578c0,0x4b997800,0x4b9a78c0,0x4b9ab800,0x4b9ad100,0x4b9ad890,0x4b9ae8a0,0x4b9af084	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
847	CERTIFIED	1	0x9b7054bf	0x9b7054bf	22842442939896181255642991312633342180564	7374931772710246881456304620989865388832	0	33	33	33	2	0	669935	0	CERTIFIED	1	0x9b7054bf	0x9b7054bf	22842442939896181255642991312633342180564	7374931772710246881456304620989865388832	0	64	33	33	2	31	785646	0	0	0x9b7054bf	0x9b7054bf,0x9b70a4bf	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
848	CERTIFIED	1	0x1d352bf3	0x1d352bf3	1421208845432079260643627657984556276604	388154303826855099024016032683677125728	1	1056	973	973	14	83	716408	1	CERTIFIED	1	0x1d352bf3	0x1d352bf3	1421208845432079260643627657984556276604	388154303826855099024016032683677125728	1	2048	973	973	14	1075	718682	1	1	0x1d352bf3	0x1d352bf3,0x1d354df3,0x1d3569eb,0x1d356ae7,0x1d3571f3,0x1d35bdf3,0x1d36b1f3,0x1d3abdf3,0x1d5ab4f3,0x1d9ab7f3,0x1e9ab4f3,0x2e9ab7f3,0x4e9ab1f3,0x8e9abdf3	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
849	CERTIFIED	1	0xa94ed400	0xa94ed400	972405532170794654441237236323158310272	388154303826855099024016032683677125728	1	1056	940	940	21	116	749587	1	CERTIFIED	1	0xa94ed400	0xa94ed400	972405532170794654441237236323158310272	388154303826855099024016032683677125728	1	2048	940	940	21	1108	770932	1	1	0x290da840	0x290da840,0x890da810,0xa10da804,0xa80da802,0xa905ac00,0xa90caa00,0xa90fa900,0xa914d400,0xa91db400,0xa927d400,0xa94ed400,0xa982d400,0xa98dd400,0xaa8ed400,0xab0da801,0xac87d400,0xad0da808,0xb406d400,0xb90da820,0xd496d400,0xe90da880	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
850	CERTIFIED	1	0x551b27f0	0x551b27f0	1688065115451749108605475978168242295600	388154303826855099024016032683677125728	1	1056	965	965	18	91	709495	1	CERTIFIED	1	0x551b27f0	0x551b27f0	1688065115451749108605475978168242295600	388154303826855099024016032683677125728	1	2048	965	965	18	1083	737868	1	1	0x550a27e1	0x550a27e1,0x550a93f0,0x55182bf0,0x551b1bf0,0x551b27f0,0x551d12f0,0x552d11f0,0x553a27e2,0x553a53f0,0x554d17f0,0x555a27e4,0x555a33f0,0x558d1bf0,0x559a27e8,0x568d17f0,0x5a8d1bf0,0x6a8d17f0,0xaa8d1bf0	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
851	CERTIFIED	1	0xa021ebfc	0xa021ebfc	1640887899282344674321286794525301057960	388154303826855099024016032683677125728	1	1056	955	955	16	101	779119	1	CERTIFIED	1	0xa021ebfc	0xa021ebfc	1640887899282344674321286794525301057960	388154303826855099024016032683677125728	1	2048	955	955	16	1093	2431322	1	1	0x2043d5ec	0x2043d5ec,0x5021ebfc,0x9021ebcc,0xa021ebfc,0xa041d76c,0xa041eb6c,0xa042d7ac,0xa042ebac,0xa04bd7cc,0xa053d7d4,0xa063d7d8,0xa143abec,0xa2436bec,0xa843cbec,0xb043d3ec,0xe043d6ec	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
852	CERTIFIED	1	0x8881d87b	0x8881d87b	1433986293912888719260372014335615073404	388154303826855099024016032683677125728	1	1056	966	966	16	90	707005	1	CERTIFIED	1	0x8881d87b	0x8881d87b	1433986293912888719260372014335615073404	388154303826855099024016032683677125728	1	2048	966	966	16	1082	711858	1	1	0x4441db7b	0x4441db7b,0x8441d87b,0x88035a7b,0x8803aa7b,0x8803b4f3,0x8841db7b,0x8881b4db,0x8881d87b,0x8882b27b,0x8882b4eb,0x8882db7b,0x8887b4bb,0x888bb47b,0x8893b4f5,0x88a3b4f6,0x88c39a7b	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
853	CERTIFIED	1	0xa4a886b6	0xa4a886b6	1663133469504026424990940770787888987964	388154303826855099024016032683677125728	1	1056	984	984	15	72	771399	1	CERTIFIED	1	0xa4a886b6	0xa4a886b6	1663133469504026424990940770787888987964	388154303826855099024016032683677125728	1	2048	984	984	15	1064	1494904	1	1	0x24a98d66	0x24a98d66,0x5254d6b6,0x84a98d36,0x84a98d6c,0x9254e6b6,0xa254d6b6,0xa45446b6,0xa49486b6,0xa4a446b6,0xa4a886b6,0xa4ab46b6,0xa4ab8ab6,0xa4ad8cb6,0xe4a98d56,0xe4a98d6a	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
854	CERTIFIED	1	0xe4f6aad1	0xe4f6aad1	986381518981055217366450133193650901924	388154303826855099024016032683677125728	1	1056	981	981	14	75	714800	1	CERTIFIED	1	0xe4f6aad1	0xe4f6aad1	986381518981055217366450133193650901924	388154303826855099024016032683677125728	1	2048	981	981	14	1067	859613	1	1	0xaced55b1	0xaced55b1,0xcced55d1,0xcced5ad1,0xccedaad1,0xe4ed55a3,0xe4f6aad1,0xed66aad1,0xeded55a5,0xee56aad1,0xeeed55a9,0xf672aad1,0xfced56d1,0xfced6ad1,0xfceeaad1	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
855	CERTIFIED	1	0x556a5933	0x556a5933	9487575840901558896143780664513108048440	7374931772710246881456304620989865388832	0	33	33	33	2	0	665001	1	CERTIFIED	1	0x556a5933	0x556a5933	9487575840901558896143780664513108048440	7374931772710246881456304620989865388832	0	64	33	33	2	31	702532	1	0	0x556a5933	0x556a5933,0x556a5a65	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
856	CERTIFIED	1	0x84e888d8	0x84e888d8	9705811844744756710545772665051056194928	7374931772710246881456304620989865388832	0	33	33	33	1	0	845352	1	CERTIFIED	1	0x84e888d8	0x84e888d8	9705811844744756710545772665051056194928	7374931772710246881456304620989865388832	0	64	33	33	1	31	673009	1	0	0x84e888d8	0x84e888d8	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
857	CERTIFIED	1	0x7ab6da2a	0x7ab6da2a	9257712456929517757194828979845148093076	7374931772710246881456304620989865388832	0	33	33	33	2	0	712648	0	CERTIFIED	1	0x7ab6da2a	0x7ab6da2a	9257712456929517757194828979845148093076	7374931772710246881456304620989865388832	0	64	33	33	2	31	692483	0	0	0x7ab6d52a	0x7ab6d52a,0x7ab6da2a	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
858	CERTIFIED	1	0x6695396	0x6695396	1177938629672486175434040456412759755524	388154303826855099024016032683677125728	1	1056	983	983	15	73	1307636	1	CERTIFIED	1	0x6695396	0x6695396	1177938629672486175434040456412759755524	388154303826855099024016032683677125728	1	2048	983	983	15	1065	877995	1	1	0x6695396	0x6695396,0xcc95396,0x44d2a596,0x48d2a696,0x4c92a72c,0x4cc2a726,0x4cf2a716,0x4cf2a72a,0x4dd25396,0x4dd2a396,0x4ed15396,0x4ed29396,0x5c695396,0x6ca95396,0xca695396	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
859	CERTIFIED	1	0x981a139e	0x981a139e	1433308619946789439699709140060980302204	388154303826855099024016032683677125728	1	1056	962	962	16	94	743889	1	CERTIFIED	1	0x981a139e	0x981a139e	1433308619946789439699709140060980302204	388154303826855099024016032683677125728	1	2048	962	962	16	1086	741604	1	1	0x4c1a13dc	0x4c1a13dc,0x8c1a13df,0x941a135e,0x981a139e,0x982a135e,0x983213df,0x983413d6,0x983423bc,0x983423da,0x983425ba,0x983425dc,0x983426b6,0x983426df,0x9834679e,0x9834a75e,0x9834a7ae	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
860	CERTIFIED	1	0x12ee030f	0x12ee030f	31869546822466970753752710404676117269036	7374931772710246881456304620989865388832	0	33	33	33	2	0	659252	0	CERTIFIED	1	0x12ee030f	0x12ee030f	31869546822466970753752710404676117269036	7374931772710246881456304620989865388832	0	64	33	33	2	31	1309095	0	0	0x1277030f	0x1277030f,0x12ee030f	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
861	CERTIFIED	1	0x559c1ee4	0x559c1ee4	9501653019135709786014252411793111052600	7374931772710246881456304620989865388832	0	33	33	33	4	0	665056	1	CERTIFIED	1	0x559c1ee4	0x559c1ee4	9501653019135709786014252411793111052600	7374931772710246881456304620989865388832	0	64	33	33	4	31	742533	1	0	0x55391ee4	0x55391ee4,0x559c1ee4,0x5a9c1ee4,0xaa9c1ee4	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
862	CERTIFIED	1	0xda0b46f1	0xda0b46f1	5799439990717490574031927148461288590440	388154303826855099024016032683677125728	1	1056	963	963	15	93	766561	0	CERTIFIED	1	0xda0b46f1	0xda0b46f1	5799439990717490574031927148461288590440	388154303826855099024016032683677125728	1	2048	963	963	15	1085	785380	0	0	0xda0b46f1	0xda0b46f1	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
863	CERTIFIED	1	0xdc572aae	0xdc572aae	741298824635208910616797628238013812836	388154303826855099024016032683677125728	1	1056	979	979	20	77	958309	1	CERTIFIED	1	0xdc572aae	0xdc572aae	741298824635208910616797628238013812836	388154303826855099024016032683677125728	1	2048	979	979	20	1069	1277219	1	1	0x6e572a2f	0x6e572a2f,0xae572aef,0xce572a8f,0xd6572aab,0xda572aa7,0xdc572aae,0xdc972aad,0xdca72aae,0xdcab2aad,0xdcad2aab,0xdcae155b,0xdcae2aa7,0xdcae455e,0xdcae4aae,0xdcae522f,0xdcae544f,0xdcae54bf,0xdcae5d2f,0xdcae755d,0xdcaed557	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
864	CERTIFIED	1	0xfcca6c00	0xfcca6c00	2355136174491553844580422973335739245564	388154303826855099024016032683677125728	1	1056	937	937	14	119	946248	1	CERTIFIED	1	0xfcca6c00	0xfcca6c00	2355136174491553844580422973335739245564	388154303826855099024016032683677125728	1	2048	937	937	14	1111	781699	1	1	0x7e652700	0x7e652700,0xbe652400,0xde652200,0xee652e00,0xf6653600,0xfa650600,0xfc656600,0xfca5a600,0xfcc53600,0xfcc90600,0xfcca0a00,0xfcca3600,0xfcca6c00,0xfccac600	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
865	CERTIFIED	1	0x4c26f851	0x4c26f851	23085046360457292409648846124242404561764	7374931772710246881456304620989865388832	0	33	33	33	1	0	1210736	1	CERTIFIED	1	0x4c26f851	0x4c26f851	23085046360457292409648846124242404561764	7374931772710246881456304620989865388832	0	64	33	33	1	31	701014	1	0	0x4c26f851	0x4c26f851	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
866	CERTIFIED	1	0x15758c7a	0x15758c7a	972439032260077064886423037230651600680	388154303826855099024016032683677125728	1	1056	980	980	16	76	769992	1	CERTIFIED	1	0x15758c7a	0x15758c7a	972439032260077064886423037230651600680	388154303826855099024016032683677125728	1	2048	980	980	16	1068	818030	1	1	0x15758c75	0x15758c75,0x15758c7a,0x1575ad32,0x1575ae3e,0x1575b61a,0x1575bc76,0x1575bcba,0x1575d67a,0x1576d6ba,0x157ad67a,0x15bad6ba,0x16bad67a,0x1abad6ba,0x2abad67a,0x4abad61a,0x8abad62a	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
867	CERTIFIED	1	0xd057cdba	0xd057cdba	22623506638732656558769021991706402377996	7374931772710246881456304620989865388832	0	33	33	33	4	0	708542	1	CERTIFIED	1	0xd057cdba	0xd057cdba	22623506638732656558769021991706402377996	7374931772710246881456304620989865388832	0	64	33	33	4	31	679399	1	0	0xd0579b75	0xd0579b75,0xd0579b7a,0xd057cdba,0xd06bcdba	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
868	CERTIFIED	1	0x8ea0dbfa	0x8ea0dbfa	1190104668478499615586755032466250945356	388154303826855099024016032683677125728	1	1056	970	970	18	86	1375697	1	CERTIFIED	1	0x8ea0dbfa	0x8ea0dbfa	1190104668478499615586755032466250945356	388154303826855099024016032683677125728	1	2048	970	970	18	1078	828326	1	1	0xea1b5ea	0xea1b5ea,0x4750dbaa,0x86a15bea,0x86a1abea,0x8750db6a,0x8aa19bea,0x8b50dbaa,0x8d50dbca,0x8e21b7d4,0x8e50dbfa,0x8e90dbca,0x8ea0b7aa,0x8ea0dbfa,0x8ea3b76a,0x8ea9b7ca,0x8eb1b7d2,0x9ea1b3ea,0xcea1b6ea	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
869	CERTIFIED	1	0x4bca568d	0x4bca568d	971093239195350710209430004843650079200	388154303826855099024016032683677125728	1	1056	977	977	17	79	705173	1	CERTIFIED	1	0x4bca568d	0x4bca568d	971093239195350710209430004843650079200	388154303826855099024016032683677125728	1	2048	977	977	17	1071	727430	1	1	0x25e52a4f	0x25e52a4f,0x45e5234f,0x49e52f4f,0x4ae5234f,0x4b652b5f,0x4ba52b6f,0x4bc52b0f,0x4bc92bcf,0x4bca2b0f,0x4bca4b6f,0x4bca534b,0x4bca554d,0x4bca561b,0x4bca564e,0x4bca568d,0x4bca56be,0x4bca56d7	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
870	CERTIFIED	1	0xd02f76dc	0xd02f76dc	9004194137150393272231036849610979114356	7374931772710246881456304620989865388832	0	33	33	33	1	0	679847	1	CERTIFIED	1	0xd02f76dc	0xd02f76dc	9004194137150393272231036849610979114356	7374931772710246881456304620989865388832	0	64	33	33	1	31	655664	1	0	0xd02f76dc	0xd02f76dc	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
871	CERTIFIED	1	0x680134ad	0x680134ad	753699136980869806722602431374722016032	388154303826855099024016032683677125728	1	1056	940	940	21	116	717801	1	CERTIFIED	1	0x680134ad	0x680134ad	753699136980869806722602431374722016032	388154303826855099024016032683677125728	1	2048	940	940	21	1108	767635	1	1	0x6801015b	0x6801015b,0x680108ad,0x680134ad,0x680152ad,0x6801615d,0x680161ad,0x680191ad,0x6801a16d,0x6801a2ad,0x680292ad,0x680494ad,0x680898ad,0x681080ad,0x6820b0ad,0x6840d0ad,0x688010ad,0x690090ac,0x6a0090af,0x6c0090a9,0x7400908d,0xb40090bd	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
872	CERTIFIED	1	0xdaa762e0	0xdaa762e0	1032350790207040952901516669578469600200	388154303826855099024016032683677125728	1	1056	966	966	17	90	764025	1	CERTIFIED	1	0xdaa762e0	0xdaa762e0	1032350790207040952901516669578469600200	388154303826855099024016032683677125728	1	2048	966	966	17	1082	758041	1	1	0xdaa720c4	0xdaa720c4,0xdaa740c2,0xdaa76120,0xdaa761d0,0xdaa762e0,0xdaa76470,0xdaa76840,0xdaa77064,0xdaa770c1,0xdaa7b068,0xdaa7e0c8,0xdaabb064,0xdab3b040,0xdad3b020,0xdb53b260,0xdd53b460,0xed53b860	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
873	CERTIFIED	1	0x1af8733b	0x1af8733b	1020999181036406895547988537629100814476	388154303826855099024016032683677125728	1	1056	967	967	18	89	745382	1	CERTIFIED	1	0x1af8733b	0x1af8733b	1020999181036406895547988537629100814476	388154303826855099024016032683677125728	1	2048	967	967	18	1081	1052868	1	1	0x2dc733b	0x2dc733b,0x2f8e675,0x87c733b,0x10f8d33b,0x10f8e65b,0x13f8e33b,0x13f8e66b,0x16f4733b,0x16f8b33b,0x16f8e63b,0x1af8733b,0x1af8e53b,0x32ec733b,0x32f8e676,0x527c733b,0x917c733b,0x92bc733b,0x92f8e673	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
874	CERTIFIED	1	0x74aac62b	0x74aac62b	9718611999290296688107087832912730082520	7374931772710246881456304620989865388832	0	33	33	33	1	0	654215	1	CERTIFIED	1	0x74aac62b	0x74aac62b	9718611999290296688107087832912730082520	7374931772710246881456304620989865388832	0	64	33	33	1	31	694799	1	0	0x74aac62b	0x74aac62b	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
875	CERTIFIED	1	0x5ea2862f	0x5ea2862f	962829629438576964328681777108269375440	388154303826855099024016032683677125728	1	1056	973	973	17	83	713015	1	CERTIFIED	1	0x5ea2862f	0x5ea2862f	962829629438576964328681777108269375440	388154303826855099024016032683677125728	1	2048	973	973	17	1075	759557	1	1	0x2f13462f	0x2f13462f,0x4f73462f,0x5757462f,0x5b5b462f,0x5d52462f,0x5e268c5e,0x5e51462f,0x5e868c5b,0x5e92462f,0x5ea1462f,0x5ea2862f,0x5ea78c2f,0x5eae462f,0x5eae8a2f,0x5eae8c4f,0x5eb68c57,0x5ee68c5d	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
876	CERTIFIED	1	0x7de4333c	0x7de4333c	961017345742916500262452167754515582236	388154303826855099024016032683677125728	1	1056	966	966	19	90	706232	1	CERTIFIED	1	0x7de4333c	0x7de4333c	961017345742916500262452167754515582236	388154303826855099024016032683677125728	1	2048	966	966	19	1082	747572	1	1	0x3ef2b3bc	0x3ef2b3bc,0x5ef2b32c,0x6ef2b31c,0x76f2b338,0x7af2b334,0x7cf2b33d,0x7d72333c,0x7db2f33c,0x7dc56674,0x7dd2933c,0x7de1633c,0x7de1666c,0x7de2a33c,0x7de4333c,0x7de4663c,0x7de7653c,0x7ded533c,0x7ded665c,0x7df56678	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
877	CERTIFIED	1	0xb651f17f	0xb651f17f	1895546958392645116476919943692876372328	388154303826855099024016032683677125728	1	1056	953	953	12	103	804145	1	CERTIFIED	1	0xb651f17f	0xb651f17f	1895546958392645116476919943692876372328	388154303826855099024016032683677125728	1	2048	953	953	12	1095	756868	1	1	0xb651f17f	0xb651f17f,0xb651f2bf,0xb651f42f,0xb651f81f,0xb652f82f,0xb654f8bf,0xb658f87f,0xb668f8bf,0xb6a8f87f,0xb728fa3f,0xbb28f93f,0xdb28f03f	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
878	CERTIFIED	1	0x62e6d098	0x62e6d098	9534715740383982428261376768318212084756	7374931772710246881456304620989865388832	0	33	33	33	1	0	657243	0	CERTIFIED	1	0x62e6d098	0x62e6d098	9534715740383982428261376768318212084756	7374931772710246881456304620989865388832	0	64	33	33	1	31	746938	0	0	0x62e6d098	0x62e6d098	0	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
879	CERTIFIED	1	0xdae5862f	0xdae5862f	934739426395413866463388491194438907164	388154303826855099024016032683677125728	1	1056	977	977	16	79	729052	1	CERTIFIED	1	0xdae5862f	0xdae5862f	934739426395413866463388491194438907164	388154303826855099024016032683677125728	1	2048	977	977	16	1071	730697	1	1	0x5ab2c317	0x5ab2c317,0xcaa58717,0xcad2c317,0xd2a5a317,0xd8a6c317,0xdaa18657,0xdaa78637,0xdaad8697,0xdae5862f,0xdb5ac317,0xdba5c317,0xdbaac317,0xdd53c317,0xdea59317,0xed50c317,0xfaa58b17	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
880	CERTIFIED	1	0xc36f5fcf	0xc36f5fcf	4975345831240139397601419525289671698828	388154303826855099024016032683677125728	1	1056	950	950	15	106	751070	0	CERTIFIED	1	0xc36f5fcf	0xc36f5fcf	4975345831240139397601419525289671698828	388154303826855099024016032683677125728	1	2048	950	950	15	1098	752619	0	0	0xc36f3faf	0xc36f3faf,0xc36f5fcf	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
881	CERTIFIED	1	0xa06399c3	0xa06399c3	1252668626243121796511446026688264301156	388154303826855099024016032683677125728	1	1056	960	960	18	96	775013	1	CERTIFIED	1	0xa06399c3	0xa06399c3	1252668626243121796511446026688264301156	388154303826855099024016032683677125728	1	2048	960	960	18	1088	988253	1	1	0xa0631187	0xa0631187,0xa06390a3,0xa0639393,0xa06396c3,0xa06399c3,0xa063aac3,0xa063ccc3,0xa063d18b,0xa065cac3,0xa069c9c3,0xa07148c3,0xa0b188c3,0xa131c8c1,0xa231c8c2,0xa431c8cb,0xa831c8c7,0xb031c8e3,0xd031c883	1	0	NOT_RUN	0			0	0	0	0	0	NOT_RUN	0			0	0	0	0	0
